17193.55, 17752.68, 17404.2, 17318.81, 16218.53, 17429.98, 17236.18, 17429.56, 18762.74, 18505.38, 19339.9, 19426.71, 19894.98, 18861.54, 18835.77, 19504.18, 19760.3, 19395.81, 19345.7, 18619.72, 19379.77, 21164.52, 20791.93, 21170.68, 20513.85, 21120.12, 22386.27, 22417.8, 24217.34, 25413.78, 25894.97, 26638.11, 26630.51, 27865.83, 28693.99, 27499.42, 29182.95, 29361.5, 27957.49, 27011.31, 27828.44, 27780.83, 28114.56, 26283.09, 26154.83, 26656.83, 26145.67, 26117.54, 24870.69, 23002, 25341.86, 25606.62, 26667.96, 26999.72, 28051.86, 28452.17, 27865.96, 27930.21, 26652.81, 26626.46
243.600006, 267.933014, 272.781006, 313.397003, 230.731003, 239.487, 223.507996, 231.274994, 267.450012, 251.953995, 271.346985, 309.092987, 298, 284.356995, 266.449005, 296.279999, 310.131989, 281.450012, 287.473999, 295.537994, 328.832001, 376.174988, 394.380005, 372.415009, 346.145996, 412.63501, 398.350006, 414.450012, 411.052002, 426.585999, 442.169006, 518.848022, 502.75, 529.979004, 527.307983, 490.847992, 578.757019, 569.406982, 544.127991, 511.600006, 481.600006, 434.549988, 384.350006, 340.149994, 298.450012, 384.450012, 423.350006, 391.25, 336.700012, 300.25, 386.299988, 408.850006, 458.200012, 459.25, 503, 537.450012, 534.75, 535.849976, 459.350006, 471.350006
